"index","nodule_a_id","nodule_b_id","Input Volume","Output Volume","Generated Volume","Dice Score"
"29","1_10075911201948235_1","1_10075911201948235_1","319.49615478515625","250.59127807617188","319.49615478515625","0.6926829218864441"
"30","2_10075902406808791_0","2_10075902406808791_0","90.53421020507812","6.1798095703125","99.49493408203125","0.023391814902424812"
"31","2_10075911201948235_1","2_10075911201948235_1","6.1798095703125","135.02883911132812","78.79257202148438","0.3179190754890442"
"32","3_10075911201948235_1","3_10075911201948235_1","779.5830078125","1049.94970703125","630.9585571289062","1.8372221799456412e-10"
"33","2_10076712760386386_1","2_10076712760386386_1","24.410247802734375","42.949676513671875","18.5394287109375","0.6030150651931763"
"34","1_10078201499689999_0","1_10078201499689999_0","68.28689575195312","427.642822265625","102.89382934570312","5.824111748431449e-10"
"35","1_10080502948892193_0","1_10080502948892193_0","117.10739135742188","167.78182983398438","45.421600341796875","0.3907380700111389"
"36","3_10080502948892193_0","3_10080502948892193_0","3179.821044921875","3212.26513671875","12113.9716796875","0.3282191753387451"
"37","4_10080502948892193_0","4_10080502948892193_0","237.3046875","303.42864990234375","281.4903259277344","0.6529318690299988"
"38","8_10080502948892193_0","8_10080502948892193_0","464.4126892089844","329.0748596191406","592.0257568359375","0.6762831211090088"
"39","9_10080502948892193_0","9_10080502948892193_0","308.990478515625","361.8278503417969","308.990478515625","0.802395224571228"
"40","2_10080803318370607_0","2_10080803318370607_0","85.2813720703125","119.27032470703125","83.73641967773438","0.7283763289451599"
"41","2_10080811437206732_1","2_10080811437206732_1","119.27032470703125","151.09634399414062","117.4163818359375","0.3751438558101654"
"42","3_10080803318370607_0","3_10080803318370607_0","88.06228637695312","105.67474365234375","84.04541015625","1.6286645365681807e-9"
"43","3_10080811437206732_1","3_10080811437206732_1","105.67474365234375","145.843505859375","109.07363891601562","1.2121211812043953e-9"
"44","1_10080811437206732_1","1_10080811437206732_1","113.39950561523438","59.326171875","1366.046875","0.0004336515557952225"
"45","1_10080901461933049_0","1_10080901461933049_0","120.50628662109375","136.57379150390625","118.65234375","0.26424241065979004"
"46","2_10080912883009251_1","2_10080912883009251_1","101.03988647460938","69.2138671875","93.62411499023438","0.25047439336776733"
"47","1_10081302509389727_0","1_10081302509389727_0","126.37710571289062","158.203125","133.48388671875","0.6405090093612671"
"48","1_10081312003453731_1","1_10081312003453731_1","158.203125","155.11322021484375","158.51211547851562","0.6522167325019836"
"49","1_10096501082698944_0","1_10096501082698944_0","95.1690673828125","113.39950561523438","90.84320068359375","0.7201210260391235"
"50","1_10102802513316132_0","1_10102802513316132_0","94.24209594726562","144.6075439453125","103.20281982421875","0.6433915495872498"
"51","1_10108901142731112_0","1_10108901142731112_0","178.59649658203125","385.9291076660156","192.19207763671875","0.5240641832351685"
"52","1_10108912716387184_1","1_10108912716387184_1","385.9291076660156","304.9736022949219","427.3338317871094","0.7139240503311157"
"53","1_10109702186827282_0","1_10109702186827282_0","227.4169921875","320.73211669921875","221.2371826171875","0.7810718417167664"
"54","1_10109712784444442_1","1_10109712784444442_1","320.73211669921875","236.99569702148438","325.0579833984375","0.6893897652626038"
"55","1_10110101692478248_0","1_10110101692478248_0","79.71954345703125","37.69683837890625","60.253143310546875","3.1545741574490194e-9"
"56","2_10112301184960263_0","2_10112301184960263_0","45.421600341796875","86.517333984375","41.095733642578125","0.6150121092796326"
"57","1_10115201462152612_0","1_10115201462152612_0","92.07916259765625","65.19699096679688","88.9892578125","2.004008070599639e-9"
"58","1_10115211076695932_1","1_10115211076695932_1","65.19699096679688","66.12396240234375","69.52285766601562","2.2831050383587126e-9"
"59","1_10119208065402359_0","1_10119208065402359_0","668.0374145507812","973.93798828125","676.380126953125","0.6783975958824158"
"60","1_10119213224736080_1","1_10119213224736080_1","973.93798828125","1834.16748046875","1009.1629028320312","0.6999891400337219"
"61","1_10122711436294074_1","1_10122711436294074_1","207.6416015625","190.64712524414062","230.19790649414062","0.7283406853675842"
"62","1_10123611456009648_1","1_10123611456009648_1","130.08499145507812","132.2479248046875","130.70297241210938","0.7661574482917786"
